-3.22016e+08, -5.85039e+08, -3.11593e+07
-2.77861e+08, -6.077e+08, -3.1345e+07
-2.32181e+08, -6.27029e+08, -3.13589e+07
-1.85231e+08, -6.42928e+08, -3.12012e+07
-1.37269e+08, -6.55315e+08, -3.08731e+07
-8.85579e+07, -6.64131e+08, -3.03767e+07
-3.9365e+07, -6.69334e+08, -2.97151e+07
1.00419e+07, -6.70904e+08, -2.88922e+07
5.93949e+07, -6.68838e+08, -2.79127e+07
1.08427e+08, -6.63156e+08, -2.67823e+07
1.56874e+08, -6.53896e+08, -2.55073e+07
2.04477e+08, -6.41113e+08, -2.4095e+07
2.50981e+08, -6.24884e+08, -2.25531e+07
2.96138e+08, -6.05302e+08, -2.08902e+07
3.39709e+08, -5.82477e+08, -1.91154e+07
3.81464e+08, -5.56538e+08, -1.72383e+07
4.21183e+08, -5.27628e+08, -1.52693e+07
4.58657e+08, -4.95905e+08, -1.32188e+07
4.93689e+08, -4.61542e+08, -1.1098e+07
5.26098e+08, -4.24727e+08, -8.91822e+06
5.55713e+08, -3.85656e+08, -6.69107e+06
5.82381e+08, -3.4454e+08, -4.42843e+06
6.05963e+08, -3.01599e+08, -2.14234e+06
6.26338e+08, -2.57061e+08, 155078
6.43398e+08, -2.11164e+08, 2.45167e+06
6.57057e+08, -1.64151e+08, 4.73529e+06
6.67244e+08, -1.1627e+08, 6.99387e+06
6.73904e+08, -6.77748e+07, 9.21549e+06
6.77004e+08, -1.89217e+07, 1.13884e+07
6.76528e+08, 3.00314e+07, 1.35012e+07
6.72477e+08, 7.8826e+07, 1.55426e+07
6.64871e+08, 1.27204e+08, 1.75019e+07
6.53751e+08, 1.7491e+08, 1.93686e+07
6.39171e+08, 2.2169e+08, 2.11329e+07
6.21208e+08, 2.67297e+08, 2.27852e+07
5.99953e+08, 3.11488e+08, 2.43169e+07
5.75516e+08, 3.54027e+08, 2.57196e+07
5.48023e+08, 3.94686e+08, 2.69857e+07
5.17617e+08, 4.33246e+08, 2.81084e+07
4.84456e+08, 4.695e+08, 2.90814e+07
4.48712e+08, 5.03251e+08, 2.98994e+07
4.10573e+08, 5.34315e+08, 3.05577e+07
3.70238e+08, 5.62521e+08, 3.10526e+07
3.2792e+08, 5.87713e+08, 3.13812e+07
2.83842e+08, 6.09751e+08, 3.15413e+07
2.38238e+08, 6.2851e+08, 3.15318e+07
1.91351e+08, 6.43883e+08, 3.13525e+07
1.43431e+08, 6.55781e+08, 3.10039e+07
9.47364e+07, 6.64132e+08, 3.04877e+07
4.55283e+07, 6.68883e+08, 2.98062e+07
-3.92659e+06, 6.70003e+08, 2.89629e+07
-5.33599e+07, 6.67476e+08, 2.7962e+07
-1.02502e+08, 6.61311e+08, 2.68087e+07
-1.51084e+08, 6.51533e+08, 2.55089e+07
-1.98839e+08, 6.38189e+08, 2.40694e+07
-2.45503e+08, 6.21346e+08, 2.2498e+07
-2.90818e+08, 6.01089e+08, 2.0803e+07
-3.34532e+08, 5.77523e+08, 1.89935e+07
-3.76402e+08, 5.50774e+08, 1.70793e+07
-4.16194e+08, 5.20984e+08, 1.50708e+07
-4.53684e+08, 4.88312e+08, 1.29789e+07
-4.88661e+08, 4.52936e+08, 1.08152e+07
-5.20929e+08, 4.15048e+08, 8.59145e+06
-5.50305e+08, 3.74856e+08, 6.32003e+06
-5.76622e+08, 3.32581e+08, 4.01348e+06
-5.99732e+08, 2.88456e+08, 1.6846e+06
-6.19504e+08, 2.42725e+08, -653649
-6.35825e+08, 1.95642e+08, -2.98826e+06
-6.48603e+08, 1.47468e+08, -5.30621e+06
-6.57765e+08, 9.84726e+07, -7.59458e+06
-6.63259e+08, 4.8928e+07, -9.8406e+06
-6.65056e+08, -889384, -1.20317e+07
-6.63145e+08, -5.07017e+07, -1.41558e+07
-6.57538e+08, -1.00231e+08, -1.62009e+07
-6.48268e+08, -1.49203e+08, -1.81558e+07
-6.35389e+08, -1.97343e+08, -2.00096e+07
-6.18974e+08, -2.44385e+08, -2.1752e+07
-5.99119e+08, -2.90069e+08, -2.33735e+07
-5.75937e+08, -3.34142e+08, -2.48652e+07
-5.49561e+08, -3.76361e+08, -2.6219e+07
-5.2014e+08, -4.16496e+08, -2.74275e+07
-4.87842e+08, -4.54326e+08, -2.84842e+07
-4.52848e+08, -4.89647e+08, -2.93836e+07
-4.15357e+08, -5.22267e+08, -3.0121e+07
-3.75579e+08, -5.52012e+08, -3.06925e+07
-3.33736e+08, -5.78722e+08, -3.10952e+07
-2.90063e+08, -6.02258e+08, -3.13274e+07
-2.448e+08, -6.22496e+08, -3.13881e+07
-1.982e+08, -6.39331e+08, -3.12771e+07
-1.50518e+08, -6.5268e+08, -3.09956e+07
-1.02016e+08, -6.62475e+08, -3.05453e+07
-5.29596e+07, -6.68671e+08, -2.99291e+07
-3.61584e+06, -6.71241e+08, -2.91506e+07
4.57479e+07, -6.7018e+08, -2.82143e+07
9.48649e+07, -6.65499e+08, -2.71256e+07
1.43471e+08, -6.5723e+08, -2.58908e+07
