-3.22017e+08, -5.85035e+08, -3.11572e+07
6.43279e+08, -2.10841e+08, 2.46803e+06
9.33421e+07, 6.63981e+08, 3.04567e+07
-6.62901e+08, -5.28281e+07, -1.42479e+07
1.93416e+08, -6.44749e+08, -2.44406e+07
6.04612e+08, 3.01239e+08, 2.39664e+07
-4.08796e+08, 5.26286e+08, 1.54205e+07
-4.22288e+08, -5.16794e+08, -3.00106e+07
5.9522e+08, -3.2214e+08, -3.20078e+06
2.11561e+08, 6.3677e+08, 3.14058e+07
-6.61494e+08, 6.83414e+07, -8.99067e+06
7.44325e+07, -6.68386e+08, -2.75993e+07
6.49129e+08, 1.88416e+08, 1.98965e+07
-3.0687e+08, 5.91818e+08, 2.00827e+07
-5.08596e+08, -4.31599e+08, -2.7885e+07
5.27978e+08, -4.23055e+08, -8.76602e+06
3.22968e+08, 5.88743e+08, 3.13376e+07
-6.38137e+08, 1.87194e+08, -3.43991e+06
-4.68513e+07, -6.70289e+08, -2.98645e+07
6.72731e+08, 6.94394e+07, 1.51873e+07
-1.94722e+08, 6.37841e+08, 2.40889e+07
-5.78062e+08, -3.3225e+08, -2.48489e+07
4.4377e+08, -5.10276e+08, -1.40465e+07
4.23954e+08, 5.21491e+08, 3.02561e+07
-5.93593e+08, 2.99864e+08, 2.22473e+06
-1.66511e+08, -6.50369e+08, -3.11624e+07
6.74634e+08, -5.17874e+07, 9.99205e+06
-7.60949e+07, 6.62853e+08, 2.73082e+07
-6.28437e+08, -2.21984e+08, -2.10008e+07
3.45268e+08, -5.81012e+08, -1.8875e+07
5.112e+08, 4.37207e+08, 2.81958e+07
-5.29371e+08, 4.02555e+08, 7.81398e+06
-2.80649e+08, -6.09292e+08, -3.14518e+07
6.54787e+08, -1.71415e+08, 4.47489e+06
4.51259e+07, 6.66023e+08, 2.96354e+07
-6.58012e+08, -1.04487e+08, -1.64681e+07
2.357e+08, -6.32971e+08, -2.30955e+07
5.81917e+08, 3.38625e+08, 2.5224e+07
-4.47557e+08, 4.91914e+08, 1.31467e+07
-3.85515e+08, -5.48372e+08, -3.07221e+07
6.13855e+08, -2.85514e+08, -1.18428e+06
1.64961e+08, 6.47276e+08, 3.09962e+07
-6.65828e+08, 1.64325e+07, -1.13966e+07
1.18576e+08, -6.64463e+08, -2.6573e+07
6.33764e+08, 2.28994e+08, 2.14377e+07
-3.50907e+08, 5.6497e+08, 1.80464e+07
-4.77729e+08, -4.69588e+08, -2.8997e+07
5.53132e+08, -3.9045e+08, -6.80656e+06
2.79452e+08, 6.07218e+08, 3.13454e+07
-6.51622e+08, 1.36712e+08, -5.95544e+06
-2.30704e+06, -6.74488e+08, -2.91965e+07
6.65103e+08, 1.11821e+08, 1.69576e+07
-2.42584e+08, 6.19307e+08, 2.2353e+07
-5.54213e+08, -3.75533e+08, -2.63323e+07
4.7462e+08, -4.82818e+08, -1.22103e+07
3.84884e+08, 5.47175e+08, 3.06731e+07
-6.15838e+08, 2.52436e+08, -320226
-1.23025e+08, -6.6269e+08, -3.08803e+07
6.7491e+08, -9.01912e+06, 1.19311e+07
-1.2618e+08, 6.53152e+08, 2.5926e+07
-6.12504e+08, -2.6923e+08, -2.28132e+07
3.80825e+08, -5.59643e+08, -1.72234e+07
4.77746e+08, 4.69136e+08, 2.90012e+07
-5.59688e+08, 3.59742e+08, 5.32204e+06
-2.39706e+08, -6.29461e+08, -3.15715e+07
6.62868e+08, -1.29667e+08, 6.51764e+06
-5.55207e+06, 6.6536e+08, 2.86471e+07
-6.50652e+08, -1.5422e+08, -1.85558e+07
2.74788e+08, -6.18467e+08, -2.16858e+07
5.55057e+08, 3.75629e+08, 2.6384e+07
-4.84991e+08, 4.55096e+08, 1.07875e+07
-3.48506e+08, -5.75871e+08, -3.12466e+07
6.29403e+08, -2.46176e+08, 893529
1.15349e+08, 6.55552e+08, 3.04288e+07
-6.67406e+08, -3.42099e+07, -1.36961e+07
1.59926e+08, -6.57367e+08, -2.54539e+07
6.14248e+08, 2.69778e+08, 2.29087e+07
-3.94234e+08, 5.35352e+08, 1.5897e+07
-4.45954e+08, -5.03628e+08, -2.99158e+07
5.75579e+08, -3.54796e+08, -4.76179e+06
2.32473e+08, 6.2404e+08, 3.12114e+07
-6.62218e+08, 8.68071e+07, -8.3948e+06
3.99232e+07, -6.75118e+08, -2.84088e+07
6.53414e+08, 1.54989e+08, 1.86867e+07
-2.9041e+08, 5.97823e+08, 2.04815e+07
-5.2882e+08, -4.15117e+08, -2.76227e+07
5.03168e+08, -4.52024e+08, -1.02667e+07
3.42018e+08, 5.71862e+08, 3.09703e+07
-6.35226e+08, 2.04887e+08, -2.82289e+06
-8.1304e+07, -6.7112e+08, -3.0454e+07
6.71291e+08, 3.50665e+07, 1.38573e+07
-1.76933e+08, 6.4047e+08, 2.43921e+07
-5.9444e+08, -3.13159e+08, -2.44396e+07
4.14498e+08, -5.34703e+08, -1.54442e+07
4.40306e+08, 5.00774e+08, 2.97139e+07
-5.87333e+08, 3.16139e+08, 2.83721e+06
-1.99906e+08, -6.45507e+08, -3.15253e+07
6.6729e+08, -8.61088e+07, 8.57569e+06
-5.75991e+07, 6.61839e+08, 2.74982e+07
-6.40655e+08, -2.0112e+08, -2.0471e+07
3.12432e+08, -6.00202e+08, -2.01302e+07
5.2415e+08, 4.1308e+08, 2.74829e+07
-5.20086e+08, 4.16877e+08, 8.40012e+06
-3.11983e+08, -5.99119e+08, -3.15879e+07
6.41576e+08, -2.04583e+08, 3.01354e+06
6.36988e+07, 6.61239e+08, 2.96991e+07
-6.65947e+08, -8.26086e+07, -1.58433e+07
2.00297e+08, -6.46368e+08, -2.41725e+07
5.90773e+08, 3.11724e+08, 2.43525e+07
-4.35687e+08, 5.03813e+08, 1.36855e+07
-4.13968e+08, -5.33417e+08, -3.06395e+07
5.94976e+08, -3.16495e+08, -2.6494e+06
1.82871e+08, 6.38683e+08, 3.09214e+07
-6.69498e+08, 3.8495e+07, -1.07072e+07
8.16578e+07, -6.7175e+08, -2.7444e+07
6.3799e+08, 2.00005e+08, 2.04236e+07
-3.3693e+08, 5.7402e+08, 1.85178e+07
-5.02528e+08, -4.50564e+08, -2.87115e+07
5.29021e+08, -4.18241e+08, -8.23163e+06
2.96033e+08, 5.94896e+08, 3.11252e+07
-6.51154e+08, 1.58234e+08, -5.22861e+06
-3.95867e+07, -6.75515e+08, -2.98385e+07
